PRECINCT_NAME	CANDIDATE_FULL_NAME	contest_party_id	candidate_party_id	CONTEST_TYPE	contest_id	CONTEST_ORDER	CANDIDATE_ORDER	CONTEST_FULL_NAME	TOTAL	PRECINCT_ID	precinct_order	contest_vote_for	PROCESSED_DONE	PROCESSED_STARTED	CONTEST_TOTAL	IS_WRITEIN	undervote	overvote
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	41	42	2	CITY OF SCOTTSDALE QUESTION 5	2501	33	33	1	1	1	5012	0	75	4
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	42	43	1	CITY OF SCOTTSDALE QUESTION 6	2157	33	33	1	1	1	4985	0	105	1
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	42	43	2	CITY OF SCOTTSDALE QUESTION 6	2828	33	33	1	1	1	4985	0	105	1
6011 11 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, YES		0	4	49	50	1	CAVE CREEK USD #93 QUESTION	750	33	33	1	1	1	2218	0	50	1
6011 11 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, NO		0	4	49	50	2	CAVE CREEK USD #93 QUESTION	1468	33	33	1	1	1	2218	0	50	1
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	63	64	1	PARADISE VALLEY USD #69 QUESTION	1049	33	33	1	1	1	2057	0	51	2
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	63	64	2	PARADISE VALLEY USD #69 QUESTION	1008	33	33	1	1	1	2057	0	51	2
6012 12 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	262	34	34	0	0	0	11582	0	0	0
6012 12 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	3868	34	34	0	0	0	11582	0	0	0
6012 12 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	34	34	0	0	0	11582	0	0	0
6012 12 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	34	34	0	0	0	11582	0	0	0
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	37	38	1	CITY OF SCOTTSDALE QUESTION 1	1397	34	34	1	1	1	3984	0	73	9
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	37	38	2	CITY OF SCOTTSDALE QUESTION 1	2587	34	34	1	1	1	3984	0	73	9
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	38	39	1	CITY OF SCOTTSDALE QUESTION 2	1543	34	34	1	1	1	3985	0	79	2
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	38	39	2	CITY OF SCOTTSDALE QUESTION 2	2442	34	34	1	1	1	3985	0	79	2
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	39	40	1	CITY OF SCOTTSDALE QUESTION 3	1626	34	34	1	1	1	3940	0	122	4
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	39	40	2	CITY OF SCOTTSDALE QUESTION 3	2314	34	34	1	1	1	3940	0	122	4
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	40	41	1	CITY OF SCOTTSDALE QUESTION 4	1806	34	34	1	1	1	3979	0	83	4
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	40	41	2	CITY OF SCOTTSDALE QUESTION 4	2173	34	34	1	1	1	3979	0	83	4
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	41	42	1	CITY OF SCOTTSDALE QUESTION 5	2002	34	34	1	1	1	3986	0	71	9
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	41	42	2	CITY OF SCOTTSDALE QUESTION 5	1984	34	34	1	1	1	3986	0	71	9
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	42	43	1	CITY OF SCOTTSDALE QUESTION 6	1633	34	34	1	1	1	3975	0	88	3
6012 12 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	42	43	2	CITY OF SCOTTSDALE QUESTION 6	2342	34	34	1	1	1	3975	0	88	3
6012 12 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, YES		0	4	49	50	1	CAVE CREEK USD #93 QUESTION	1613	34	34	1	1	1	4033	0	94	3
6012 12 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, NO		0	4	49	50	2	CAVE CREEK USD #93 QUESTION	2420	34	34	1	1	1	4033	0	94	3
6013 13 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	262	35	35	0	0	0	13473	0	0	0
6013 13 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	4165	35	35	0	0	0	13473	0	0	0
6013 13 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	35	35	0	0	0	13473	0	0	0
6013 13 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	35	35	0	0	0	13473	0	0	0
6013 13 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, YES		0	4	49	50	1	CAVE CREEK USD #93 QUESTION	2470	35	35	1	1	1	4422	0	5	0
6013 13 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, NO		0	4	49	50	2	CAVE CREEK USD #93 QUESTION	1952	35	35	1	1	1	4422	0	5	0
6014 14 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	101	36	36	0	0	0	5960	0	0	0
6014 14 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	2207	36	36	0	0	0	5960	0	0	0
6014 14 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	36	36	0	0	0	5960	0	0	0
6014 14 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	36	36	0	0	0	5960	0	0	0
6014 14 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, YES		0	4	49	50	1	CAVE CREEK USD #93 QUESTION	963	36	36	1	1	1	2300	0	5	3
6014 14 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, NO		0	4	49	50	2	CAVE CREEK USD #93 QUESTION	1337	36	36	1	1	1	2300	0	5	3
6015 15 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	22	37	37	0	0	0	2650	0	0	0
6015 15 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	623	37	37	0	0	0	2650	0	0	0
6015 15 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	37	37	0	0	0	2650	0	0	0
6015 15 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	37	37	0	0	0	2650	0	0	0
6015 15 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, YES		0	4	49	50	1	CAVE CREEK USD #93 QUESTION	258	37	37	1	1	1	643	0	2	0
6015 15 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, NO		0	4	49	50	2	CAVE CREEK USD #93 QUESTION	385	37	37	1	1	1	643	0	2	0
6016 16 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	258	38	38	0	0	0	16248	0	0	0
6016 16 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	4327	38	38	0	0	0	16248	0	0	0
6016 16 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	38	38	0	0	0	16248	0	0	0
6016 16 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	38	38	0	0	0	16248	0	0	0
6016 16 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	63	64	1	PARADISE VALLEY USD #69 QUESTION	2787	38	38	1	1	1	4580	0	3	2
6016 16 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	63	64	2	PARADISE VALLEY USD #69 QUESTION	1793	38	38	1	1	1	4580	0	3	2
6017 17 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	176	39	39	0	0	0	16453	0	0	0
6017 17 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	3848	39	39	0	0	0	16453	0	0	0
6017 17 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	39	39	0	0	0	16453	0	0	0
6017 17 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	4	39	39	0	0	0	16453	0	0	0
6017 17 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	63	64	1	PARADISE VALLEY USD #69 QUESTION	2261	39	39	1	1	1	4014	0	8	6
6017 17 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	63	64	2	PARADISE VALLEY USD #69 QUESTION	1753	39	39	1	1	1	4014	0	8	6
6018 18 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	124	40	40	0	0	0	14007	0	0	0
6018 18 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	3683	40	40	0	0	0	14007	0	0	0
6018 18 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	40	40	0	0	0	14007	0	0	0
6018 18 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	40	40	0	0	0	14007	0	0	0
6018 18 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	63	64	1	PARADISE VALLEY USD #69 QUESTION	2286	40	40	1	1	1	3805	0	0	2
6018 18 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	63	64	2	PARADISE VALLEY USD #69 QUESTION	1519	40	40	1	1	1	3805	0	0	2
6019 19 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	170	41	41	0	0	0	13826	0	0	0
6019 19 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	3545	41	41	0	0	0	13826	0	0	0
6019 19 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	41	41	0	0	0	13826	0	0	0
6019 19 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	41	41	0	0	0	13826	0	0	0
6019 19 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	63	64	1	PARADISE VALLEY USD #69 QUESTION	2183	41	41	1	1	1	3709	0	5	1
6019 19 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	63	64	2	PARADISE VALLEY USD #69 QUESTION	1526	41	41	1	1	1	3709	0	5	1
6020 20 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	149	42	42	0	0	0	17018	0	0	0
6020 20 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	3900	42	42	0	0	0	17018	0	0	0
6020 20 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	42	42	0	0	0	17018	0	0	0
6020 20 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	42	42	0	0	0	17018	0	0	0
6020 20 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	63	64	1	PARADISE VALLEY USD #69 QUESTION	2405	42	42	1	1	1	4047	0	1	1
6020 20 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	63	64	2	PARADISE VALLEY USD #69 QUESTION	1642	42	42	1	1	1	4047	0	1	1
6021 21 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	133	43	43	0	0	0	16484	0	0	0
6021 21 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	2934	43	43	0	0	0	16484	0	0	0
6021 21 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	43	43	0	0	0	16484	0	0	0
6021 21 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	43	43	0	0	0	16484	0	0	0
6021 21 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	63	64	1	PARADISE VALLEY USD #69 QUESTION	1846	43	43	1	1	1	3059	0	6	2
6021 21 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	63	64	2	PARADISE VALLEY USD #69 QUESTION	1213	43	43	1	1	1	3059	0	6	2
6022 22 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	124	44	44	0	0	0	15013	0	0	0
6022 22 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	2986	44	44	0	0	0	15013	0	0	0
6022 22 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	44	44	0	0	0	15013	0	0	0
6022 22 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	44	44	0	0	0	15013	0	0	0
6022 22 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	63	64	1	PARADISE VALLEY USD #69 QUESTION	1790	44	44	1	1	1	3102	0	7	1
6022 22 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	63	64	2	PARADISE VALLEY USD #69 QUESTION	1312	44	44	1	1	1	3102	0	7	1
6023 23 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	161	45	45	0	0	0	18791	0	0	0
6023 23 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	4368	45	45	0	0	0	18791	0	0	0
6023 23 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	45	45	0	0	0	18791	0	0	0
6023 23 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	45	45	0	0	0	18791	0	0	0
6023 23 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, YES		0	4	49	50	1	CAVE CREEK USD #93 QUESTION	320	45	45	1	1	1	510	0	0	1
6023 23 - SCTSDLE CVCRK PVLY	 - BUDGET INCREASE, NO		0	4	49	50	2	CAVE CREEK USD #93 QUESTION	190	45	45	1	1	1	510	0	0	1
6023 23 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	63	64	1	PARADISE VALLEY USD #69 QUESTION	2649	45	45	1	1	1	4008	0	7	3
6023 23 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	63	64	2	PARADISE VALLEY USD #69 QUESTION	1359	45	45	1	1	1	4008	0	7	3
6041 1 - AGUA FRIA #216	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	70	46	46	0	0	0	9521	0	0	0
6041 1 - AGUA FRIA #216	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	1768	46	46	0	0	0	9521	0	0	0
6041 1 - AGUA FRIA #216	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	46	46	0	0	0	9521	0	0	0
6041 1 - AGUA FRIA #216	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	46	46	0	0	0	9521	0	0	0
6041 1 - AGUA FRIA #216	 - BOND APPROVAL, YES		0	4	44	45	1	AGUA FRIA UNION #216 QUESTION	1210	46	46	1	1	1	1837	0	0	1
6041 1 - AGUA FRIA #216	 - BOND APPROVAL, NO		0	4	44	45	2	AGUA FRIA UNION #216 QUESTION	627	46	46	1	1	1	1837	0	0	1
6042 2 - AGUA FRIA #216	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	190	47	47	0	0	0	16227	0	0	0
6042 2 - AGUA FRIA #216	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	5746	47	47	0	0	0	16227	0	0	0
6042 2 - AGUA FRIA #216	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	47	47	0	0	0	16227	0	0	0
6042 2 - AGUA FRIA #216	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	47	47	0	0	0	16227	0	0	0
6042 2 - AGUA FRIA #216	 - BOND APPROVAL, YES		0	4	44	45	1	AGUA FRIA UNION #216 QUESTION	2998	47	47	1	1	1	5925	0	4	7
6042 2 - AGUA FRIA #216	 - BOND APPROVAL, NO		0	4	44	45	2	AGUA FRIA UNION #216 QUESTION	2927	47	47	1	1	1	5925	0	4	7
6043 3 - AGUA FRIA #216	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	57	48	48	0	0	0	9395	0	0	0
6043 3 - AGUA FRIA #216	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	1590	48	48	0	0	0	9395	0	0	0
6043 3 - AGUA FRIA #216	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	48	48	0	0	0	9395	0	0	0
6043 3 - AGUA FRIA #216	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	48	48	0	0	0	9395	0	0	0
6043 3 - AGUA FRIA #216	 - BOND APPROVAL, YES		0	4	44	45	1	AGUA FRIA UNION #216 QUESTION	1025	48	48	1	1	1	1642	0	5	0
6043 3 - AGUA FRIA #216	 - BOND APPROVAL, NO		0	4	44	45	2	AGUA FRIA UNION #216 QUESTION	617	48	48	1	1	1	1642	0	5	0
6044 4 - AGUA FRIA #216	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	79	49	49	0	0	0	11251	0	0	0
6044 4 - AGUA FRIA #216	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	2513	49	49	0	0	0	11251	0	0	0
6044 4 - AGUA FRIA #216	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	49	49	0	0	0	11251	0	0	0
6044 4 - AGUA FRIA #216	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	49	49	0	0	0	11251	0	0	0
6044 4 - AGUA FRIA #216	 - BOND APPROVAL, YES		0	4	44	45	1	AGUA FRIA UNION #216 QUESTION	1340	49	49	1	1	1	2591	0	1	0
6044 4 - AGUA FRIA #216	 - BOND APPROVAL, NO		0	4	44	45	2	AGUA FRIA UNION #216 QUESTION	1251	49	49	1	1	1	2591	0	1	0
6045 5 - AGUA FRIA #216	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	63	50	50	0	0	0	10912	0	0	0
6045 5 - AGUA FRIA #216	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	1565	50	50	0	0	0	10912	0	0	0
6045 5 - AGUA FRIA #216	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	50	50	0	0	0	10912	0	0	0
6045 5 - AGUA FRIA #216	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	50	50	0	0	0	10912	0	0	0
6045 5 - AGUA FRIA #216	 - BOND APPROVAL, YES		0	4	44	45	1	AGUA FRIA UNION #216 QUESTION	960	50	50	1	1	1	1623	0	2	3
6045 5 - AGUA FRIA #216	 - BOND APPROVAL, NO		0	4	44	45	2	AGUA FRIA UNION #216 QUESTION	663	50	50	1	1	1	1623	0	2	3
6046 6 - AGUA FRIA #216	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	38	51	51	0	0	0	5667	0	0	0
6046 6 - AGUA FRIA #216	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	622	51	51	0	0	0	5667	0	0	0
6046 6 - AGUA FRIA #216	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	51	51	0	0	0	5667	0	0	0
6046 6 - AGUA FRIA #216	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	51	51	0	0	0	5667	0	0	0
6046 6 - AGUA FRIA #216	 - BOND APPROVAL, YES		0	4	44	45	1	AGUA FRIA UNION #216 QUESTION	442	51	51	1	1	1	658	0	0	2
6046 6 - AGUA FRIA #216	 - BOND APPROVAL, NO		0	4	44	45	2	AGUA FRIA UNION #216 QUESTION	216	51	51	1	1	1	658	0	0	2
6051 1 - BUCKEYE ELEM #33	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	41	52	52	0	0	0	4531	0	0	0
6051 1 - BUCKEYE ELEM #33	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	870	52	52	0	0	0	4531	0	0	0
6051 1 - BUCKEYE ELEM #33	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	52	52	0	0	0	4531	0	0	0
6051 1 - BUCKEYE ELEM #33	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	52	52	0	0	0	4531	0	0	0
6051 1 - BUCKEYE ELEM #33	 - BOND APPROVAL, YES		0	4	48	49	1	BUCKEYE ESD #33 QUESTION	517	52	52	1	1	1	909	0	1	1
6051 1 - BUCKEYE ELEM #33	 - BOND APPROVAL, NO		0	4	48	49	2	BUCKEYE ESD #33 QUESTION	392	52	52	1	1	1	909	0	1	1
6052 2 - BUCKEYE ELEM #33	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	106	53	53	0	0	0	10095	0	0	0
6052 2 - BUCKEYE ELEM #33	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	1876	53	53	0	0	0	10095	0	0	0
6052 2 - BUCKEYE ELEM #33	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	53	53	0	0	0	10095	0	0	0
6052 2 - BUCKEYE ELEM #33	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	53	53	0	0	0	10095	0	0	0
6052 2 - BUCKEYE ELEM #33	 - BOND APPROVAL, YES		0	4	48	49	1	BUCKEYE ESD #33 QUESTION	1046	53	53	1	1	1	1980	0	2	0
6052 2 - BUCKEYE ELEM #33	 - BOND APPROVAL, NO		0	4	48	49	2	BUCKEYE ESD #33 QUESTION	934	53	53	1	1	1	1980	0	2	0
6061 1 - CHANDLER UNIF #80	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	0	54	54	0	0	0	129193	0	0	0
6061 1 - CHANDLER UNIF #80	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	38711	54	54	0	0	0	129193	0	0	0
6061 1 - CHANDLER UNIF #80	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	54	54	0	0	0	129193	0	0	0
6061 1 - CHANDLER UNIF #80	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	54	54	0	0	0	129193	0	0	0
6061 1 - CHANDLER UNIF #80	 - BOND APPROVAL, YES		0	4	50	51	1	CHANDLER USD #80 QUESTION	25506	54	54	1	1	1	38635	0	46	30
6061 1 - CHANDLER UNIF #80	 - BOND APPROVAL, NO		0	4	50	51	2	CHANDLER USD #80 QUESTION	13129	54	54	1	1	1	38635	0	46	30
6071 1 - DYSART UNIF #89	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	230	55	55	0	0	0	10099	0	0	0
6071 1 - DYSART UNIF #89	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	1765	55	55	0	0	0	10099	0	0	0
6071 1 - DYSART UNIF #89	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	55	55	0	0	0	10099	0	0	0
6071 1 - DYSART UNIF #89	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	1	55	55	0	0	0	10099	0	0	0
6071 1 - DYSART UNIF #89	 - BUDGET INCREASE, YES		0	4	52	53	1	DYSART USD #89 QUESTION	1303	55	55	1	1	1	1992	0	2	2
6071 1 - DYSART UNIF #89	 - BUDGET INCREASE, NO		0	4	52	53	2	DYSART USD #89 QUESTION	689	55	55	1	1	1	1992	0	2	2
6072 2 - DYSART UNIF #89	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	111	56	56	0	0	0	7711	0	0	0
6072 2 - DYSART UNIF #89	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	1536	56	56	0	0	0	7711	0	0	0
6072 2 - DYSART UNIF #89	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	56	56	0	0	0	7711	0	0	0
6072 2 - DYSART UNIF #89	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	56	56	0	0	0	7711	0	0	0
6072 2 - DYSART UNIF #89	 - BUDGET INCREASE, YES		0	4	52	53	1	DYSART USD #89 QUESTION	1017	56	56	1	1	1	1643	0	3	1
6072 2 - DYSART UNIF #89	 - BUDGET INCREASE, NO		0	4	52	53	2	DYSART USD #89 QUESTION	626	56	56	1	1	1	1643	0	3	1
6073 3 - DYSART UNIF #89	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	260	57	57	0	0	0	13641	0	0	0
6073 3 - DYSART UNIF #89	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	7712	57	57	0	0	0	13641	0	0	0
6073 3 - DYSART UNIF #89	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	57	57	0	0	0	13641	0	0	0
6073 3 - DYSART UNIF #89	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	57	57	0	0	0	13641	0	0	0
6073 3 - DYSART UNIF #89	 - BUDGET INCREASE, YES		0	4	52	53	1	DYSART USD #89 QUESTION	2241	57	57	1	1	1	7958	0	3	11
6073 3 - DYSART UNIF #89	 - BUDGET INCREASE, NO		0	4	52	53	2	DYSART USD #89 QUESTION	5717	57	57	1	1	1	7958	0	3	11
6074 4 - DYSART UNIF #89	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	431	58	58	0	0	0	11482	0	0	0
6074 4 - DYSART UNIF #89	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	3966	58	58	0	0	0	11482	0	0	0
6074 4 - DYSART UNIF #89	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	58	58	0	0	0	11482	0	0	0
6074 4 - DYSART UNIF #89	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	58	58	0	0	0	11482	0	0	0
6074 4 - DYSART UNIF #89	 - BUDGET INCREASE, YES		0	4	52	53	1	DYSART USD #89 QUESTION	2466	58	58	1	1	1	4385	0	7	5
6074 4 - DYSART UNIF #89	 - BUDGET INCREASE, NO		0	4	52	53	2	DYSART USD #89 QUESTION	1919	58	58	1	1	1	4385	0	7	5
6075 5 - DYSART UNIF #89	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	210	59	59	0	0	0	10581	0	0	0
6075 5 - DYSART UNIF #89	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	3826	59	59	0	0	0	10581	0	0	0
6075 5 - DYSART UNIF #89	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	59	59	0	0	0	10581	0	0	0
